adj-i	w:ください	-1.1816
adj-i	w:くれた	-0.8014
adj-i	w:ここ	-0.4099
adj-i	w:こと	1.2884
adj-i	w:この	-1.7658
adj-i	w:これ	-1.0303
adj-i	w:し	0.5617
adj-i	w:した	-1.3835
adj-i	w:して	0.2261
adj-i	w:していた	-0.7097
adj-i	w:している	-0.4888
adj-i	w:しまった	-0.8106
adj-i	w:する	-1.0383
adj-i	w:そこ	-0.7147
adj-i	w:その	-1.6993
adj-i	w:それ	-1.0280
adj-i	w:たい	-0.8154
adj-i	w:たくさん	-0.5462
adj-i	w:たち	-0.5536
adj-i	w:ために	-0.5676
adj-i	w:だ	-1.6901
adj-i	w:だった	-1.0850
adj-i	w:だろう	-0.0779
adj-i	w:で	-2.4759
adj-i	w:である	-1.0958
adj-i	w:でしょう	0.4369
adj-i	w:です	0.9147
adj-i	w:ですか	1.5057
adj-i	w:ではない	-0.9411
adj-i	w:と	0.8228
adj-i	w:という	0.0104
adj-i	w:とき	1.0616
adj-i	w:ところ	1.0859
adj-i	w:とても	-1.0149
adj-i	w:とは	0.3365
adj-i	w:な	0.0710
adj-i	w:ない	-0.6126
adj-i	w:なさい	-1.3274
adj-i	w:なら	0.4913
adj-i	w:に	-2.3547
adj-i	w:について	-0.8748
adj-i	w:には	-1.6269
adj-i	w:ね	0.6722
adj-i	w:の	-0.9724
adj-i	w:のだ	0.8545
adj-i	w:ので	2.0574
adj-i	w:のです	1.3536
adj-i	w:のに	1.3889
adj-i	w:は	-2.7420
adj-i	w:へ	-1.4437
adj-i	w:ほど	0.2084
adj-i	w:まで	-1.0349
adj-i	w:も	0.1299
adj-i	w:もう	-0.6989
adj-i	w:もの	1.6384
adj-i	w:よ	0.6339
adj-i	w:よい	-0.6565
adj-i	w:よう	0.2400
adj-i	w:ように	-0.0739
adj-i	w:よく	-0.8116
adj-i	w:より	-0.8520
adj-i	w:を	-3.5896
adj-i	w:ん	1.2280
adj-i	w:んだ	0.9912
adj-i	w:んです	0.9918
adj-i:い	BOUNDARY	0.5658
adj-i:い	adj-i	-1.3162
adj-i:い	adj-i:い	-1.0265
adj-i:い	adj-i:く	-1.3821
adj-i:い	adj-i:た	-0.7168
adj-i:い	adj-na	-0.7617
adj-i:い	adj-no	-0.1912
adj-i:い	adj-pn	-3.2013
adj-i:い	adv	-0.5670
adj-i:い	aux	-0.0637
adj-i:い	aux-adj	-0.1674
adj-i:い	aux-v	-3.2333
adj-i:い	aux-v:い	-0.9501
adj-i:い	aux-v:う	-0.8372
adj-i:い	aux-v:く	-0.8905
adj-i:い	aux-v:す	-1.0213
adj-i:い	aux-v:た	-2.0938
adj-i:い	aux-v:て	-1.3465
adj-i:い	aux-v:る	-1.6099
adj-i:い	aux-v:ん	-0.8177
adj-i:い	conj	-0.8930
adj-i:い	cop	-0.6690
adj-i:い	cop:だ	0.6177
adj-i:い	ctr	0.6974
adj-i:い	exp	0.1296
adj-i:い	exp-adj	-0.8838
adj-i:い	exp-adj:い	-0.6867
adj-i:い	exp-v	0.0847
adj-i:い	exp-v:す	-0.1255
adj-i:い	exp-v:た	0.4046
adj-i:い	exp-v:て	0.0002
adj-i:い	exp-v:る	0.3500
adj-i:い	n	0.9417
adj-i:い	n-pref	0.3528
adj-i:い	n-suf	1.1756
adj-i:い	n-vs	0.1908
adj-i:い	pn	-1.5614
adj-i:い	pref	1.0002
adj-i:い	prt	0.3162
adj-i:い	suf	1.2601
adj-i:い	v1	-3.0574
adj-i:い	v1:い	-0.7849
adj-i:い	v1:す	-0.6983
adj-i:い	v1:た	-2.1175
adj-i:い	v1:て	-1.6138
adj-i:い	v1:る	-2.1326
adj-i:い	v5	-1.9251
adj-i:い	v5:い	-0.3789
adj-i:い	v5:う	-1.5821
adj-i:い	v5:く	-0.9972
adj-i:い	v5:す	-1.6741
adj-i:い	v5:せ	1.3907
adj-i:い	v5:た	-2.6432
adj-i:い	v5:だ	-1.0225
adj-i:い	v5:て	-1.8026
adj-i:い	v5:で	-0.7254
adj-i:い	v5:る	-2.3418
adj-i:い	w:あなた	-1.5880
adj-i:い	w:あの	-0.5812
adj-i:い	w:ある	-1.4142
adj-i:い	w:いい	-0.8114
adj-i:い	w:お	0.3749
adj-i:い	w:か	-0.5451
adj-i:い	w:から	0.3749
adj-i:い	w:が	-1.0757
adj-i:い	w:ください	-0.9425
adj-i:い	w:ここ	-0.7825
adj-i:い	w:こと	1.5672
adj-i:い	w:この	-1.4457
adj-i:い	w:これ	-0.8106
adj-i:い	w:し	0.2956
adj-i:い	w:した	-2.0856
adj-i:い	w:して	-1.4297
adj-i:い	w:している	-1.1772
adj-i:い	w:する	-1.8829
adj-i:い	w:その	-1.9924
adj-i:い	w:それ	-1.2260
adj-i:い	w:たい	-0.6001
adj-i:い	w:ために	-0.4804
adj-i:い	w:だ	-2.3821
adj-i:い	w:だった	-1.2780
adj-i:い	w:だろう	0.1862
adj-i:い	w:で	-2.4202
adj-i:い	w:である	-1.2878
adj-i:い	w:でしょう	0.5835
adj-i:い	w:です	0.9946
adj-i:い	w:ですか	1.5641
adj-i:い	w:ではない	-0.7340
adj-i:い	w:と	1.1204
adj-i:い	w:という	0.1750
adj-i:い	w:とき	1.2257
adj-i:い	w:ところ	1.2760
adj-i:い	w:とても	-0.9563
adj-i:い	w:とは	0.5030
adj-i:い	w:な	0.2904
adj-i:い	w:ない	-0.9590
adj-i:い	w:なさい	-1.0719
adj-i:い	w:に	-3.0183
adj-i:い	w:には	-1.7835
adj-i:い	w:ね	0.7101
adj-i:い	w:の	-0.6755
adj-i:い	w:のだ	0.7426
adj-i:い	w:ので	1.6839
adj-i:い	w:のです	1.5239
adj-i:い	w:のに	0.1648
adj-i:い	w:は	-3.8375
adj-i:い	w:へ	-1.1767
adj-i:い	w:ほど	0.3701
adj-i:い	w:まで	-0.9740
adj-i:い	w:も	-1.7124
adj-i:い	w:もの	1.8999
adj-i:い	w:よ	0.6745
adj-i:い	w:よう	0.3585
adj-i:い	w:ように	0.1457
adj-i:い	w:よく	-0.7792
adj-i:い	w:を	-3.5860
adj-i:い	w:ん	1.3192
adj-i:い	w:んだ	1.1357
adj-i:い	w:んです	1.0081
adj-i:く	BOUNDARY	-1.1463
adj-i:く	adj-i	0.1880
adj-i:く	adj-i:い	0.0042
adj-i:く	adj-i:く	0.0643
adj-i:く	adj-i:た	0.4250
adj-i:く	adj-na	-0.0836
adj-i:く	adj-no	-0.9853
adj-i:く	adj-pn	-1.5431
adj-i:く	adv	-1.2852
adj-i:く	aux-v	2.1504
adj-i:く	aux-v:い	0.4933
adj-i:く	aux-v:す	0.8613
adj-i:く	aux-v:た	2.0751
adj-i:く	aux-v:て	2.1012
